work_id,state,district,loksabha_constituency,mp_name,implementing_agency_name,agency_id,work_name,work_description,status,date,amount_inr
WS/OD47/2016/02365,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of bus shelter at Durga Bagh,Construction of bus shelter at Durga Bagh,New Recommendation,2016-08-20,323046.41
WS/OD47/2016/02366,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of boundary wall for government school, Nehru Nivas","Construction of boundary wall for government school, Nehru Nivas",Work in Progress,2016-08-04,238929.62
WS/OD47/2016/02367,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Laying of paver blocks on internal road, Beside Canal Bridge - Stage II","Laying of paver blocks on internal road, Beside Canal Bridge - Stage II",Work in Progress,2016-08-27,321505.81
WS/OD47/2016/02368,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of Durga Bagh community hall - Additional Works,Construction of Durga Bagh community hall - Additional Works,Financial Sanction Approved,2016-09-06,396791.44
WS/OD47/2016/02369,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Installation of RO water purification plant, Beside Grain Market","Installation of RO water purification plant, Beside Grain Market",Financial Sanction Approved,2016-09-06,275217.85
WS/OD47/2016/02370,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Repair of irrigation channel near Sector 4 - Package 2,Repair of irrigation channel near Sector 4 - Package 2,Financial Sanction Approved,2016-09-03,243859.73
WS/OD47/2016/02371,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Repair of internal road at Nehru Nivas,Repair of internal road at Nehru Nivas,Financial Sanction Approved,2016-10-12,283201.82
WS/OD47/2016/02372,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of tube well near Saraswati Nagar - Additional Works,Installation of tube well near Saraswati Nagar - Additional Works under MPLADS,New Recommendation,2016-10-08,370569.64
WS/OD47/2016/02374,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of culvert on approach road, Netaji Pally - Additional Works","Construction of culvert on approach road, Netaji Pally - Additional Works under MPLADS",Financial Sanction Approved,2016-11-01,473773.37
WS/OD47/2016/02375,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of vendor market shed, Ward 8 - Package 2","Construction of vendor market shed, Ward 8 - Package 2",Work in Progress,2016-11-27,732177.24
WS/OD47/2016/02376,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Repair of irrigation channel near Netaji Pally,Repair of irrigation channel near Netaji Pally under MPLADS,Financial Sanction Approved,2016-12-26,690329.24
WS/OD47/2016/02377,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of vendor market shed, Tagore Nagar","Construction of vendor market shed, Tagore Nagar",Financial Sanction Approved,2016-12-19,320747.4
WS/OD47/2017/02378,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Renovation of old age home, Patel Puram - Additional Works","Renovation of old age home, Patel Puram - Additional Works",Work in Progress,2017-01-12,365623.11
WS/OD47/2017/02379,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of Patel Puram community hall - Stage II,Construction of Patel Puram community hall - Stage II under MPLADS,Financial Sanction Approved,2017-01-25,438028.21
WS/OD47/2017/02380,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of tube well near Tagore Nagar,Installation of tube well near Tagore Nagar,Financial Sanction Approved,2017-01-21,341865.71
WS/OD47/2017/02381,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of community toilet block, Ward 8 - Phase 2","Construction of community toilet block, Ward 8 - Phase 2 under MPLADS",Financial Sanction Approved,2017-02-06,380020.9
WS/OD47/2017/02382,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of library-cum-reading room, Gandhi Ganj - Additional Works","Construction of library-cum-reading room, Gandhi Ganj - Additional Works",Financial Sanction Approved,2017-02-06,857660.3
WS/OD47/2017/02383,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of tube well near Saraswati Nagar,Installation of tube well near Saraswati Nagar,Financial Sanction Approved,2017-03-17,1613786.92
WS/OD47/2017/02384,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of ramp for divyang accessibility, Tagore Nagar - Stage II","Construction of ramp for divyang accessibility, Tagore Nagar - Stage II",Financial Sanction Approved,2017-04-17,294166.23
WS/OD47/2017/02385,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Renovation of primary school building, Netaji Pally - Additional Works","Renovation of primary school building, Netaji Pally - Additional Works",Financial Sanction Approved,2017-04-21,215550.86
WS/OD47/2017/02386,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Widening of approach road to Beside Grain Market,Widening of approach road to Beside Grain Market under MPLADS,New Recommendation,2017-04-03,294732.57
WS/OD47/2017/02387,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of ramp for divyang accessibility, Saraswati Nagar - Phase 1","Construction of ramp for divyang accessibility, Saraswati Nagar - Phase 1 under MPLADS",New Recommendation,2017-05-05,508612.28
WS/OD47/2017/02388,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of ambulance shed at Zone 12 - Phase 1,Construction of ambulance shed at Zone 12 - Phase 1 under MPLADS,Financial Sanction Approved,2017-05-14,660657.13
WS/OD47/2017/02389,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of check dam near Durga Bagh - Phase 2,Construction of check dam near Durga Bagh - Phase 2 under MPLADS,New Recommendation,2017-06-23,394730.99
WS/OD47/2017/02390,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of crematorium shed at Saraswati Nagar - Phase 2,Construction of crematorium shed at Saraswati Nagar - Phase 2 under MPLADS,Financial Sanction Approved,2017-06-20,427515.1
WS/OD47/2017/02391,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of crematorium shed at Saraswati Nagar - Stage II,Construction of crematorium shed at Saraswati Nagar - Stage II under MPLADS,Financial Sanction Approved,2017-06-14,521136.09
WS/OD47/2017/02392,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of community toilet block, Nehru Nivas - Stage II","Construction of community toilet block, Nehru Nivas - Stage II under MPLADS",Financial Sanction Approved,2017-07-26,203354.99
WS/OD47/2017/02393,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Renovation of veterinary dispensary, Zone 5","Renovation of veterinary dispensary, Zone 5",New Recommendation,2017-07-22,339655.14
WS/OD47/2017/02394,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of bus shelter at Ward 8 - Additional Works,Construction of bus shelter at Ward 8 - Additional Works,Work in Progress,2017-07-13,319875.07
WS/OD47/2017/02395,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of bus shelter at Nehru Puram - Phase 1,Construction of bus shelter at Nehru Puram - Phase 1,New Recommendation,2017-08-22,750857.49
WS/OD47/2017/02396,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of Nehru Nivas community hall - Phase 2,Construction of Nehru Nivas community hall - Phase 2,Financial Sanction Approved,2017-08-25,421257.41
WS/OD47/2017/02397,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Widening of approach road to Beside Grain Market,Widening of approach road to Beside Grain Market,Financial Sanction Approved,2017-09-02,301808.33
WS/OD47/2017/02398,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of check dam near Beside Canal Bridge,Construction of check dam near Beside Canal Bridge,Financial Sanction Approved,2017-09-07,402849.62
WS/OD47/2017/02399,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of bus shelter at Saraswati Nagar - Additional Works,Construction of bus shelter at Saraswati Nagar - Additional Works under MPLADS,Work in Progress,2017-09-18,247581.13
WS/OD47/2017/02400,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Installation of transformer and electric poles, Patel Puram","Installation of transformer and electric poles, Patel Puram under MPLADS",Work in Progress,2017-10-18,435197.07
WS/OD47/2017/02401,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of retaining wall near Nehru Puram,Construction of retaining wall near Nehru Puram,Work in Progress,2017-10-09,246190.64
WS/OD47/2017/02402,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of library-cum-reading room, Durga Bagh - Phase 1","Construction of library-cum-reading room, Durga Bagh - Phase 1 under MPLADS",Work in Progress,2017-10-22,240255.57
WS/OD47/2017/02403,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of Beside Grain Market community hall,Construction of Beside Grain Market community hall,Work in Progress,2017-11-06,483340.41
WS/OD47/2017/02404,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of cattle shed under group scheme, Netaji Pally - Phase 2","Construction of cattle shed under group scheme, Netaji Pally - Phase 2 under MPLADS",Financial Sanction Approved,2017-11-15,259994.81
WS/OD47/2017/02405,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of bus shelter at Saraswati Nagar,Construction of bus shelter at Saraswati Nagar,Work in Progress,2017-11-17,267417.72
WS/OD47/2017/02406,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of solar street lights in Zone 5 - Phase 1,Installation of solar street lights in Zone 5 - Phase 1 under MPLADS,Work in Progress,2017-12-25,859922.64
WS/OD47/2018/02407,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of compound wall for panchayat land, Gandhi Ganj","Construction of compound wall for panchayat land, Gandhi Ganj",Financial Sanction Approved,2018-01-24,851742.24
WS/OD47/2018/02408,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Renovation of old age home, Nehru Puram - Phase 2","Renovation of old age home, Nehru Puram - Phase 2",Work in Progress,2018-02-13,1427478.75
WS/OD47/2018/02409,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Fencing and gate installation, Durga Bagh - Stage II","Fencing and gate installation, Durga Bagh - Stage II",Work in Progress,2018-03-13,531873.23
WS/OD47/2018/02410,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of hand pump at Zone 12 - Additional Works,Installation of hand pump at Zone 12 - Additional Works under MPLADS,Financial Sanction Approved,2018-04-12,794406.31
WS/OD47/2018/02411,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of library-cum-reading room, Zone 5","Construction of library-cum-reading room, Zone 5 under MPLADS",Financial Sanction Approved,2018-05-10,223178.73
WS/OD47/2018/02412,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of hand pump at Nehru Puram,Installation of hand pump at Nehru Puram,Financial Sanction Approved,2018-05-04,429025.85
WS/OD47/2018/02413,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of compound wall for panchayat land, Gandhi Ganj","Construction of compound wall for panchayat land, Gandhi Ganj",Financial Sanction Approved,2018-05-10,346661.89
WS/OD47/2018/02414,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of hand pump at Durga Bagh,Installation of hand pump at Durga Bagh,Financial Sanction Approved,2018-06-04,229248.6
WS/OD47/2018/02415,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Installation of transformer and electric poles, Nehru Puram","Installation of transformer and electric poles, Nehru Puram",New Recommendation,2018-06-17,236713.52
WS/OD47/2018/02416,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of check dam near Zone 5 - Phase 2,Construction of check dam near Zone 5 - Phase 2 under MPLADS,Work in Progress,2018-06-08,360282.5
WS/OD47/2018/02417,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Repair of internal road at Netaji Pally,Repair of internal road at Netaji Pally,Work in Progress,2018-07-02,237205.64
WS/OD47/2018/02418,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of drinking water tank in Durga Bagh - Package 2,Construction of drinking water tank in Durga Bagh - Package 2,Work in Progress,2018-07-12,258071.01
WS/OD47/2018/02419,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of library-cum-reading room, Zone 12 - Phase 2","Construction of library-cum-reading room, Zone 12 - Phase 2 under MPLADS",Work in Progress,2018-07-05,324400.58
WS/OD47/2018/02420,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of drainage system in Zone 5 - Stage II,Construction of drainage system in Zone 5 - Stage II under MPLADS,Work in Progress,2018-08-07,477335.79
WS/OD47/2018/02421,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of solar street lights in Patel Puram - Phase 2,Installation of solar street lights in Patel Puram - Phase 2 under MPLADS,Work in Progress,2018-08-01,327649.49
WS/OD47/2018/02422,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of retaining wall near Beside Canal Bridge,Construction of retaining wall near Beside Canal Bridge under MPLADS,Financial Sanction Approved,2018-09-23,405426.22
WS/OD47/2018/02423,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Installation of tube well near Nehru Nivas,Installation of tube well near Nehru Nivas,Financial Sanction Approved,2018-09-02,502610.68
WS/OD47/2018/02424,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Widening of approach road to Netaji Pally - Additional Works,Widening of approach road to Netaji Pally - Additional Works,Financial Sanction Approved,2018-09-07,450851.45
WS/OD47/2018/02425,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Renovation of veterinary dispensary, Patel Puram - Phase 1","Renovation of veterinary dispensary, Patel Puram - Phase 1 under MPLADS",Financial Sanction Approved,2018-10-27,456378.72
WS/OD47/2018/02426,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of library-cum-reading room, Netaji Pally - Phase 2","Construction of library-cum-reading room, Netaji Pally - Phase 2",Financial Sanction Approved,2018-10-04,400130.0
WS/OD47/2018/02427,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,Construction of anganwadi centre at Gandhi Ganj - Package 2,Construction of anganwadi centre at Gandhi Ganj - Package 2,New Recommendation,2018-11-17,527527.41
WS/OD47/2018/02428,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of ramp for divyang accessibility, Nehru Nivas","Construction of ramp for divyang accessibility, Nehru Nivas",Financial Sanction Approved,2018-11-01,395197.29
WS/OD47/2018/02429,Odisha,Rayagada,Koraput(St),Shri Jhina Hikaka,Koraput(St) Municipal Corporation,agy_0067,"Construction of vendor market shed, Beside Canal Bridge","Construction of vendor market shed, Beside Canal Bridge",Financial Sanction Approved,2018-12-23,481689.84
