agency_id,agency_name,state,district,constituency,year_month,monthly_amount,work_count,cumulative_amount,work_category,peer_ratio,hist_median,hist_mad,hist_upper_fence,hist_iqr,insufficient_history,modified_z_score,iqr_ratio,velocity_ratio,acceleration,risk_score,risk_tier,flag_reason
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-09,702442.0,4,11785390.0,Public Infrastructure & Community Halls,1.0,1013354.0,85117.0,1401001.75,187544.5,False,0.0,0.0,0.72,-0.16,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-10,849912.0,1,12635302.0,Roads & Bridges,1.0,1012833.5,108943.5,1454510.875,232030.25,False,0.0,0.0,0.87,0.15,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2023-11,1337465.0,2,13972767.0,Roads & Bridges,1.0,1012313.0,133811.0,1458247.0,243334.0,False,1.64,0.0,1.38,0.51,14.3,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2024-02,948422.0,1,14921189.0,Public Infrastructure & Community Halls,1.0,1012833.5,148106.0,1528021.375,263411.25,False,0.0,0.0,0.98,-0.4,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_034,Municipal Corporation Varanasi (Nagar Nigam),Uttar Pradesh,Varanasi,Varanasi,2024-03,972317.0,1,15893506.0,Water Supply & Sanitation,1.0,1012313.0,133811.0,1465600.75,230610.5,False,0.0,0.0,1.04,0.06,0.3,Low,Normal Baseline Variance
AGN_UTT_VAR_035,Zilla Panchayat Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-01,2170088.0,4,2170088.0,Water Supply & Sanitation,1.0,2170088.0,0.0,2170088.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_035,Zilla Panchayat Varanasi,Uttar Pradesh,Varanasi,Varanasi,2023-04,2348674.0,4,4518762.0,Roads & Bridges,1.0,2170088.0,0.0,2170088.0,0.0,True,0.0,0.0,1.08,0.08,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-01,5023504.0,6,5023504.0,Roads & Bridges,1.0,5023504.0,0.0,5023504.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-03,2374814.0,4,7398318.0,Health & Education,1.0,5023504.0,0.0,5023504.0,0.0,True,0.0,0.0,0.47,-0.53,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-05,2655429.0,2,10053747.0,Roads & Bridges,1.0,3699159.0,1324345.0,6347849.0,1324345.0,True,0.0,0.0,0.72,0.25,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-06,2439630.0,3,12493377.0,Roads & Bridges,1.0,2655429.0,280615.0,5825984.0,1324345.0,False,0.0,0.0,0.92,0.2,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-07,3101230.0,1,15594607.0,Water Supply & Sanitation,1.0,2547529.5,140307.5,4483480.375,824021.75,False,2.66,0.0,1.22,0.3,20.3,Low,Elevated Disbursement (2.7 Z-Score)
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-08,1608508.0,4,17203115.0,Health & Education,1.0,2655429.0,280615.0,4093630.0,661600.0,False,0.0,0.0,0.61,-0.61,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-09,2224618.0,4,19427733.0,Health & Education,1.0,2547529.5,363208.0,3887922.375,598761.75,False,0.0,0.0,0.87,0.27,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-10,1975054.0,1,21402787.0,Health & Education,1.0,2439630.0,215799.0,3746249.75,578613.5,False,0.0,0.0,0.82,-0.05,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-11,2316685.0,2,23719472.0,Health & Education,1.0,2407222.0,340187.5,3673857.625,604652.25,False,0.0,0.0,0.99,0.17,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2022-12,1926875.0,4,25646347.0,Health & Education,1.0,2374814.0,280615.0,3301645.5,430811.0,False,0.0,0.0,0.85,-0.14,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2023-01,1524024.0,1,27170371.0,Water Supply & Sanitation,1.0,2345749.5,340187.5,3447530.625,564034.25,False,0.0,0.0,0.73,-0.12,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2023-02,3387946.0,2,30558317.0,Health & Education,1.0,2316685.0,341631.0,3442377.0,596565.0,False,2.12,0.0,1.74,1.01,20.3,Low,Elevated Disbursement (2.1 Z-Score)
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2023-07,2629403.0,1,33187720.0,Public Infrastructure & Community Halls,1.0,2345749.5,394785.0,3972684.25,803870.0,False,0.48,0.0,1.25,-0.48,5.3,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2023-08,2418161.0,2,35605881.0,Roads & Bridges,1.0,2374814.0,399760.0,3675991.5,680375.0,False,0.07,0.0,1.13,-0.13,1.5,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2023-10,1962972.0,4,37568853.0,Health & Education,1.0,2396487.5,340187.5,3566138.75,611477.5,False,0.0,0.0,0.83,-0.3,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2023-12,2204052.0,4,39772905.0,Health & Education,1.0,2374814.0,399760.0,3652520.5,673403.0,False,0.0,0.0,1.01,0.18,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2024-01,2590898.0,3,42363803.0,Health & Education,1.0,2345749.5,340187.5,3631723.5,663876.0,False,0.49,0.0,1.12,0.11,4.3,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2024-02,1881596.0,3,44245399.0,Water Supply & Sanitation,1.0,2374814.0,280615.0,3610926.5,654349.0,False,0.0,0.0,0.75,-0.37,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_036,Executive Engineer Jal Nigam Varanasi,Uttar Pradesh,Varanasi,Varanasi,2024-03,2482821.0,4,46728220.0,Public Infrastructure & Community Halls,1.0,2345749.5,340187.5,3600453.125,653784.25,False,0.27,0.0,1.07,0.32,2.5,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2022-03,813551.0,2,813551.0,Health & Education,1.0,813551.0,0.0,813551.0,0.0,True,0.0,0.0,1.0,0.0,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2022-04,733504.0,3,1547055.0,Water Supply & Sanitation,1.0,813551.0,0.0,813551.0,0.0,True,0.0,0.0,0.9,-0.1,0.0,Insufficient History,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2022-05,1564173.0,4,3111228.0,Health & Education,1.0,773527.5,40023.5,853574.5,40023.5,True,13.32,17.75,2.02,1.12,0.0,Insufficient History,Statistically Extreme Outlier (13.3 MAD Modified Z-Score) & Exceeded IQR Upper-Fence by 17.8x spread
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2022-06,1640755.0,3,4751983.0,Roads & Bridges,1.0,813551.0,80047.0,1811863.75,415334.5,False,6.97,0.0,2.02,-0.01,42.6,Low,Statistically Extreme Outlier (7.0 MAD Modified Z-Score)
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2022-09,1254988.0,2,6006971.0,Public Infrastructure & Community Halls,1.0,1188862.0,413602.0,2767987.375,789779.25,False,0.11,0.0,1.06,-0.96,1.2,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2022-10,1397888.0,2,7404859.0,Health & Education,1.0,1254988.0,385767.0,2690106.0,750622.0,False,0.25,0.0,1.11,0.06,2.6,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2022-12,1256180.0,3,8661039.0,Health & Education,1.0,1326438.0,276026.0,2420639.0,598691.5,False,0.0,0.0,0.95,-0.17,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2023-01,1424858.0,4,10085897.0,Health & Education,1.0,1256180.0,307993.0,2151172.0,446761.0,False,0.37,0.0,1.07,0.13,3.1,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2023-02,1154161.0,4,11240058.0,Public Infrastructure & Community Halls,1.0,1327034.0,167481.5,1932273.75,315058.0,False,0.0,0.0,0.82,-0.26,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2023-05,768480.0,2,12008538.0,Public Infrastructure & Community Halls,0.83,1256180.0,168678.0,1830903.5,270697.0,False,0.0,0.0,0.58,-0.24,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2023-06,1436252.0,1,13444790.0,Roads & Bridges,1.0,1255584.0,238931.5,2197233.5,519412.0,False,0.51,0.0,1.14,0.56,4.6,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2023-07,848246.0,2,14293036.0,Health & Education,1.0,1256180.0,180072.0,2100603.5,446699.0,False,0.0,0.0,0.64,-0.5,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2023-08,1651444.0,2,15944480.0,Roads & Bridges,1.0,1255584.0,244628.5,2309907.875,588134.25,False,1.09,0.0,1.37,0.73,10.4,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2023-11,1518761.0,3,17463241.0,Public Infrastructure & Community Halls,1.0,1256180.0,307993.0,2318261.0,588006.0,False,0.58,0.0,1.18,-0.19,5.4,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2024-01,1152262.0,2,18615503.0,Roads & Bridges,1.0,1327034.0,214433.0,2358247.25,573409.0,False,0.0,0.0,0.89,-0.29,0.0,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2024-02,1485044.0,2,20100547.0,Health & Education,1.0,1256180.0,262581.0,2193385.25,477252.5,False,0.59,0.0,1.15,0.26,5.2,Low,Normal Baseline Variance
AGN_UTT_VAR_037,Kashi Kshetra Vikas Parishad,Uttar Pradesh,Varanasi,Varanasi,2024-03,862708.0,3,20963255.0,Health & Education,1.0,1327034.0,183249.5,2119296.125,417215.25,False,0.0,0.0,0.59,-0.56,0.0,Low,Normal Baseline Variance
